Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,arc_length,p,rank,rho,rhoe,rhou,rhov,vtkValidPointMask
148,0.8000000119,0.0111000007,0,0.8000770211,0.1036719382,0.0003113990824,0,0.1036724076,0.0111000007,1.000269771,4,1.391379237,2.508184195,0.1442577094,0.0004334397963,1
149,0.8000000119,0.01117500011,0,0.8000780344,0.1043072268,0.000315351499,0,0.1043077037,0.01117500011,1.00026989,4,1.391532302,2.508275747,0.1451570839,0.0004390039539,1
150,0.8000000119,0.01125000045,0,0.8000791073,0.1049425304,0.0003193040029,0,0.1049430147,0.01125000045,1.000270009,4,1.391685367,2.508367062,0.1460564584,0.0004445681698,1
151,0.8000000119,0.01132500079,0,0.8000801802,0.105577834,0.0003232564777,0,0.1055783257,0.01132500079,1.000270009,4,1.391838431,2.508458614,0.1469558477,0.0004501323856,1
152,0.8000000119,0.01140000019,0,0.8000812531,0.1062131226,0.0003272089234,0,0.1062136292,0.01140000019,1.000270128,4,1.391991496,2.508550167,0.1478552222,0.0004556965432,1
153,0.8000000119,0.01147500053,0,0.8000823259,0.106843017,0.0003312338667,0,0.1068435311,0.01147500053,1.000270128,4,1.392138839,2.508642912,0.1487471163,0.0004613627098,1
154,0.8000000119,0.01155000087,0,0.8000833988,0.1074569523,0.0003354724031,0,0.1074574739,0.01155000087,1.000270247,4,1.392269492,2.508739471,0.1496169269,0.0004673294025,1
155,0.8000000119,0.01162500028,0,0.8000844717,0.1080708802,0.0003397108812,0,0.1080714166,0.01162500028,1.000270247,4,1.392400146,2.508835793,0.1504867375,0.0004732959787,1
156,0.8000000119,0.01170000061,0,0.8000855446,0.1086848155,0.0003439494176,0,0.1086853594,0.01170000061,1.000270367,4,1.392530799,2.508932114,0.1513565481,0.0004792626423,1
157,0.8000000119,0.01177500002,0,0.8000866771,0.1092987508,0.0003481878957,0,0.1092993021,0.01177500002,1.000270367,4,1.392661452,2.509028435,0.1522263587,0.0004852292477,1
158,0.8000000119,0.01185000036,0,0.80008775,0.109912686,0.0003524264321,0,0.1099132523,0.01185000036,1.000270367,4,1.392792106,2.509124756,0.1530961692,0.0004911958822,1
159,0.8000000119,0.0119250007,0,0.8000888824,0.1105266213,0.0003566649684,0,0.110527195,0.0119250007,1.000270486,4,1.392922759,2.509221315,0.1539659798,0.0004971625749,1
160,0.8000000119,0.0120000001,0,0.8000900149,0.1111405566,0.0003609034466,0,0.1111411452,0.0120000001,1.000270486,4,1.393053412,2.509317636,0.1548357904,0.0005031291512,1
161,0.8000000119,0.01207500044,0,0.8000911474,0.1117544919,0.0003651419538,0,0.111755088,0.01207500044,1.000270605,4,1.393184066,2.509413958,0.155705601,0.0005090958439,1
162,0.8000000119,0.01215000078,0,0.8000922799,0.1123684272,0.0003693804902,0,0.1123690307,0.01215000078,1.000270605,4,1.393314719,2.509510279,0.1565754265,0.0005150624784,1
163,0.8000000119,0.01222500019,0,0.8000934124,0.1129823625,0.0003736189683,0,0.1129829809,0.01222500019,1.000270605,4,1.393445373,2.509606838,0.1574452221,0.0005210290547,1
164,0.8000000119,0.01230000053,0,0.8000945449,0.1135962978,0.0003778575046,0,0.1135969236,0.01230000053,1.000270724,4,1.393576026,2.509703159,0.1583150476,0.0005269957474,1
165,0.8000000119,0.01237500086,0,0.800095737,0.1142102331,0.000382096041,0,0.1142108738,0.01237500086,1.000270724,4,1.393706679,2.50979948,0.1591848582,0.0005329623818,1
166,0.8000000119,0.01245000027,0,0.8000968695,0.1148241684,0.0003863345191,0,0.1148248166,0.01245000027,1.000270724,4,1.393837333,2.509895802,0.1600546688,0.0005389290163,1
167,0.8000000119,0.01252500061,0,0.8000980616,0.1154381037,0.0003905730264,0,0.1154387668,0.01252500061,1.000270844,4,1.393967986,2.509992123,0.1609244794,0.0005448956508,1
168,0.8000000119,0.01260000095,0,0.8000992537,0.116052039,0.0003948115627,0,0.1160527095,0.01260000095,1.000270844,4,1.394098639,2.510088682,0.1617943048,0.0005508623435,1
169,0.8000000119,0.01267500035,0,0.8001003861,0.1166399419,0.0003993020218,0,0.1166406274,0.01267500035,1.000270963,4,1.394201994,2.51018858,0.1626268029,0.0005571598304,1
170,0.8000000119,0.01275000069,0,0.8001015782,0.1172271371,0.0004037994076,0,0.11722783,0.01275000069,1.000270963,4,1.394304514,2.510288715,0.1634582877,0.0005634664558,1
171,0.8000000119,0.0128250001,0,0.8001028299,0.1178143248,0.0004082967353,0,0.1178150326,0.0128250001,1.000270963,4,1.394407153,2.510388851,0.1642897576,0.000569773023,1
172,0.8000000119,0.01290000044,0,0.800104022,0.11840152,0.0004127941502,0,0.1184022427,0.01290000044,1.000271082,4,1.394509673,2.510488987,0.1651212573,0.0005760796485,1
173,0.8000000119,0.01297500078,0,0.8001052141,0.1189887151,0.000417291536,0,0.1189894453,0.01297500078,1.000271082,4,1.394612312,2.510589123,0.1659527421,0.0005823863321,1
174,0.8000000119,0.01305000018,0,0.8001064658,0.1195759028,0.0004217888636,0,0.1195766479,0.01305000018,1.000271201,4,1.394714832,2.510689259,0.166784212,0.0005886928993,1
175,0.8000000119,0.01312500052,0,0.8001076579,0.120163098,0.0004262862785,0,0.1201638505,0.01312500052,1.000271201,4,1.394817472,2.510789394,0.1676156968,0.0005949995248,1
176,0.8000000119,0.01320000086,0,0.8001089096,0.1207502931,0.0004307836643,0,0.1207510605,0.01320000086,1.000271201,4,1.394919991,2.51088953,0.1684471965,0.0006013061502,1
177,0.8000000119,0.01327500027,0,0.8001101613,0.1213374808,0.000435280992,0,0.1213382632,0.01327500027,1.00027132,4,1.395022631,2.510989666,0.1692786664,0.0006076127174,1
178,0.8000000119,0.0133500006,0,0.800111413,0.1219246835,0.0004397784069,0,0.1219254732,0.0133500006,1.00027132,4,1.395125151,2.511089802,0.1701101512,0.0006139193429,1
179,0.8000000119,0.01342500094,0,0.8001126647,0.1225118786,0.0004442757927,0,0.1225126833,0.01342500094,1.00027132,4,1.39522779,2.511189938,0.1709416509,0.0006202260265,1
180,0.8000000119,0.01350000035,0,0.8001139164,0.1230990663,0.0004487731494,0,0.1230998859,0.01350000035,1.00027144,4,1.395330429,2.511290073,0.1717731208,0.0006265325355,1
181,0.8000000119,0.01357500069,0,0.8001151681,0.1236862615,0.0004532705352,0,0.1236870885,0.01357500069,1.00027144,4,1.395432949,2.511390209,0.1726046056,0.0006328392192,1
182,0.8000000119,0.0136500001,0,0.8001164794,0.1242734492,0.0004577678628,0,0.1242742911,0.0136500001,1.000271559,4,1.395535588,2.511490345,0.1734360904,0.0006391457864,1
183,0.8000000119,0.01372500043,0,0.8001177311,0.1248606443,0.0004622652777,0,0.1248615012,0.01372500043,1.000271559,4,1.395638108,2.511590481,0.1742675751,0.0006454524118,1
184,0.8000000119,0.01380000077,0,0.8001190424,0.1254478395,0.0004667626636,0,0.1254487038,0.01380000077,1.000271559,4,1.395740747,2.511690617,0.1750990599,0.0006517590373,1
185,0.8000000119,0.01387500018,0,0.8001203537,0.1260298193,0.0004712885129,0,0.1260306984,0.01387500018,1.000271678,4,1.395838857,2.511790991,0.1759229898,0.000658107514,1
186,0.8000000119,0.01395000052,0,0.8001216054,0.1265844107,0.0004759641306,0,0.1265853047,0.01395000052,1.000271678,4,1.39591372,2.511893511,0.1767072529,0.0006646761321,1
187,0.8000000119,0.01402500086,0,0.8001229167,0.127139017,0.0004806397483,0,0.127139926,0.01402500086,1.000271797,4,1.395988464,2.511995792,0.1774915308,0.0006712446921,1
188,0.8000000119,0.01410000026,0,0.8001242876,0.1276936233,0.0004853153077,0,0.1276945472,0.01410000026,1.000271797,4,1.396063328,2.512098074,0.1782757938,0.0006778131938,1
189,0.8000000119,0.0141750006,0,0.8001255989,0.1282482296,0.0004899909254,0,0.1282491684,0.0141750006,1.000271797,4,1.396138191,2.512200594,0.1790600717,0.0006843818119,1
190,0.8000000119,0.01425000094,0,0.8001269102,0.128802821,0.000494666514,0,0.1288037747,0.01425000094,1.000271916,4,1.396212935,2.512302876,0.1798443347,0.0006909503718,1
191,0.8000000119,0.01432500035,0,0.8001282811,0.1293574274,0.0004993421026,0,0.1293583959,0.01432500035,1.000271916,4,1.396287799,2.512405157,0.1806285977,0.0006975189317,1
192,0.8000000119,0.01440000068,0,0.8001295924,0.1299120337,0.0005040176911,0,0.1299130172,0.01440000068,1.000272036,4,1.396362662,2.512507677,0.1814128757,0.0007040874916,1
193,0.8000000119,0.01447500102,0,0.8001309633,0.13046664,0.0005086933379,0,0.1304676384,0.01447500102,1.000272036,4,1.396437407,2.512609959,0.1821971536,0.0007106561097,1
194,0.8000000119,0.01455000043,0,0.8001323342,0.1310212314,0.0005133688683,0,0.1310222298,0.01455000043,1.000272155,4,1.39651227,2.51271224,0.1829814166,0.0007172246114,1
195,0.8000000119,0.01462500077,0,0.8001337051,0.1315758377,0.000518044515,0,0.131576851,0.01462500077,1.000272155,4,1.396587133,2.51281476,0.1837656796,0.0007237931713,1
196,0.8000000119,0.01470000017,0,0.800135076,0.1321304291,0.0005227200454,0,0.1321314573,0.01470000017,1.000272155,4,1.396661878,2.512917042,0.1845499426,0.000730361673,1
197,0.8000000119,0.01477500051,0,0.800136447,0.1326850355,0.0005273956922,0,0.1326860785,0.01477500051,1.000272274,4,1.396736741,2.513019323,0.1853342205,0.0007369302912,1
198,0.8000000119,0.01485000085,0,0.8001378179,0.1332396418,0.0005320712808,0,0.1332406998,0.01485000085,1.000272274,4,1.396811604,2.513121843,0.1861184984,0.0007434988511,1
199,0.8000000119,0.01492500026,0,0.8001392484,0.1337942332,0.0005367468693,0,0.1337953061,0.01492500026,1.000272393,4,1.396886349,2.513224125,0.1869027615,0.000750067411,1
200,0.8000000119,0.0150000006,0,0.8001406193,0.1343488395,0.0005414224579,0,0.1343499273,0.0150000006,1.000272393,4,1.396961212,2.513326406,0.1876870245,0.0007566359709,1
201,0.8000000119,0.01507500093,0,0.8001420498,0.1349034458,0.0005460980465,0,0.1349045485,0.01507500093,1.000272512,4,1.397036076,2.513428926,0.1884713024,0.000763204589,1
202,0.8000000119,0.01515000034,0,0.8001434803,0.1354580522,0.000550773635,0,0.1354591697,0.01515000034,1.000272512,4,1.39711082,2.513531208,0.1892555654,0.0007697730907,1
203,0.8000000119,0.01522500068,0,0.8001448512,0.1360126436,0.0005554492236,0,0.1360137761,0.01522500068,1.000272512,4,1.397185683,2.51363349,0.1900398433,0.0007763416506,1
204,0.8000000119,0.01530000102,0,0.8001462817,0.1365407556,0.0005601989105,0,0.136541903,0.01530000102,1.000272632,4,1.39724493,2.51373601,0.1907858104,0.0007830139366,1
205,0.8000000119,0.01537500042,0,0.8001477718,0.1370555907,0.0005649855593,0,0.137056753,0.01537500042,1.000272632,4,1.39729619,2.513838291,0.1915126145,0.0007897379692,1
206,0.8000000119,0.01545000076,0,0.8001492023,0.1375704408,0.0005697722663,0,0.137571618,0.01545000076,1.000272632,4,1.397347569,2.513940811,0.1922394335,0.00079646206,1
207,0.8000000119,0.01552500017,0,0.8001506329,0.1380852759,0.0005745589151,0,0.138086468,0.01552500017,1.000272751,4,1.397398949,2.514043093,0.1929662526,0.0008031860925,1
208,0.8000000119,0.01560000051,0,0.800152123,0.1386001259,0.0005793456221,0,0.1386013329,0.01560000051,1.000272751,4,1.397450328,2.514145613,0.1936930716,0.0008099101833,1
209,0.8000000119,0.01567500085,0,0.8001535535,0.1391149759,0.0005841323291,0,0.1391161978,0.01567500085,1.000272751,4,1.397501707,2.514247894,0.1944198906,0.0008166342741,1
210,0.8000000119,0.01575000025,0,0.8001550436,0.139629811,0.0005889189779,0,0.1396310478,0.01575000025,1.000272751,4,1.397553086,2.514350414,0.1951466948,0.0008233583067,1
211,0.8000000119,0.01582500152,0,0.8001565337,0.1401446611,0.0005937057431,0,0.1401459128,0.01582500152,1.00027287,4,1.397604465,2.514452696,0.1958735287,0.0008300825139,1
212,0.8000000119,0.01590000093,0,0.8001580238,0.1406595111,0.0005984923919,0,0.1406607777,0.01590000093,1.00027287,4,1.397655845,2.514555216,0.1966003329,0.0008368064882,1
213,0.8000000119,0.01597500034,0,0.800159514,0.1411743462,0.0006032790407,0,0.1411756426,0.01597500034,1.00027287,4,1.397707224,2.514657497,0.1973271519,0.0008435305208,1
214,0.8000000119,0.01604999974,0,0.8001610041,0.1416891813,0.0006080656894,0,0.1416904926,0.01604999974,1.00027287,4,1.397758603,2.514760017,0.198053956,0.0008502545534,1
215,0.8000000119,0.01612500101,0,0.8001624942,0.1422040462,0.0006128524547,0,0.1422053725,0.01612500101,1.000272989,4,1.397809982,2.514862299,0.19878079,0.0008569787606,1
216,0.8000000119,0.01620000042,0,0.8001640439,0.1427188814,0.0006176391034,0,0.1427202225,0.01620000042,1.000272989,4,1.397861362,2.514964819,0.1995075941,0.0008637027349,1
217,0.8000000119,0.01627499983,0,0.800165534,0.1432337165,0.0006224257522,0,0.1432350725,0.01627499983,1.000272989,4,1.397912621,2.515067339,0.2002344131,0.0008704267675,1
218,0.8000000119,0.0163500011,0,0.8001670837,0.1437485665,0.0006272125174,0,0.1437499374,0.0163500011,1.000272989,4,1.397964001,2.515169621,0.2009612322,0.0008771509747,1
219,0.8000000119,0.0164250005,0,0.8001686335,0.1442634165,0.0006319991662,0,0.1442648023,0.0164250005,1.000273108,4,1.39801538,2.515272141,0.2016880512,0.0008838750073,1
220,0.8000000119,0.01649999991,0,0.8001701236,0.1447782516,0.000636785815,0,0.1447796524,0.01649999991,1.000273108,4,1.398066759,2.515374422,0.2024148554,0.0008905989816,1
221,0.8000000119,0.01657500118,0,0.8001716733,0.1452931017,0.0006415726384,0,0.1452945173,0.01657500118,1.000273108,4,1.398118138,2.515476942,0.2031416893,0.0008973231888,1
222,0.8000000119,0.01665000059,0,0.8001732826,0.1458079517,0.0006463592872,0,0.1458093822,0.01665000059,1.000273108,4,1.398169518,2.515579224,0.2038684934,0.0009040472214,1
223,0.8000000119,0.01672499999,0,0.8001748323,0.1463227868,0.000651145936,0,0.1463242322,0.01672499999,1.000273228,4,1.398220897,2.515681744,0.2045953125,0.000910771254,1
224,0.8000000119,0.01680000126,0,0.8001763821,0.146822542,0.0006559379981,0,0.1468240023,0.01680000126,1.000273228,4,1.398266554,2.51578331,0.2053004801,0.0009174959268,1
225,0.8000000119,0.01687500067,0,0.8001779914,0.1472901702,0.0006607413525,0,0.1472916454,0.01687500067,1.000273228,4,1.398300171,2.515882969,0.2059595883,0.0009242214728,1
226,0.8000000119,0.01695000008,0,0.8001795411,0.1477578133,0.0006655446487,0,0.1477593184,0.01695000008,1.000273228,4,1.398333788,2.515982628,0.2066187114,0.0009309470188,1
227,0.8000000119,0.01702500135,0,0.8001811504,0.1482254714,0.0006703481195,0,0.1482269913,0.01702500135,1.000273228,4,1.398367405,2.516082525,0.2072778344,0.0009376727976,1
228,0.8000000119,0.01710000075,0,0.8001827598,0.1486931145,0.0006751514156,0,0.1486946493,0.01710000075,1.000273347,4,1.398401022,2.516182184,0.2079369575,0.0009443983436,1
229,0.8000000119,0.01717500016,0,0.8001843691,0.1491607577,0.00067995477,0,0.1491623074,0.01717500016,1.000273347,4,1.398434639,2.516282082,0.2085960656,0.0009511238895,1
230,0.8000000119,0.01725000143,0,0.8001859784,0.1496284008,0.0006847581826,0,0.1496299654,0.01725000143,1.000273347,4,1.398468256,2.516381741,0.2092552036,0.0009578496101,1
231,0.8000000119,0.01732500084,0,0.8001875877,0.1500960439,0.000689561537,0,0.1500976235,0.01732500084,1.000273347,4,1.398501873,2.5164814,0.2099143118,0.0009645752143,1
232,0.8000000119,0.01740000024,0,0.8001891971,0.1505636871,0.0006943648332,0,0.1505652815,0.01740000024,1.000273347,4,1.39853549,2.516581297,0.2105734348,0.0009713007603,1
233,0.8000000119,0.01747500151,0,0.800190866,0.1510313451,0.000699168304,0,0.1510329694,0.01747500151,1.000273466,4,1.398569107,2.516680956,0.2112325728,0.0009780264227,1
234,0.8000000119,0.01755000092,0,0.8001924753,0.1514989883,0.0007039716002,0,0.1515006274,0.01755000092,1.000273466,4,1.398602724,2.516780853,0.211891681,0.0009847520851,1
235,0.8000000119,0.01762500033,0,0.8001941442,0.1519666314,0.0007087749545,0,0.1519682854,0.01762500033,1.000273466,4,1.398636222,2.516880512,0.212550804,0.000991477631,1
236,0.8000000119,0.0177000016,0,0.8001958132,0.1524342746,0.0007135783671,0,0.1524359435,0.0177000016,1.000273466,4,1.398669839,2.51698041,0.2132099271,0.0009982032934,1
237,0.8000000119,0.017775001,0,0.8001974821,0.1529019177,0.0007183817215,0,0.1529036015,0.017775001,1.000273466,4,1.398703456,2.517080069,0.2138690501,0.001004928839,1
238,0.8000000119,0.01785000041,0,0.800199151,0.1533695608,0.0007231850177,0,0.1533712596,0.01785000041,1.000273466,4,1.398737073,2.517179728,0.2145281583,0.001011654502,1
239,0.8000000119,0.01792499982,0,0.80020082,0.153837204,0.0007279883721,0,0.1538389325,0.01792499982,1.000273585,4,1.39877069,2.517279625,0.2151872814,0.001018380048,1
240,0.8000000119,0.01800000109,0,0.8002024889,0.154304862,0.0007327917847,0,0.1543066055,0.01800000109,1.000273585,4,1.398804307,2.517379284,0.2158464044,0.00102510571,1
241,0.8000000119,0.01807500049,0,0.8002041578,0.1547724903,0.0007375951391,0,0.1547742486,0.01807500049,1.000273585,4,1.398837924,2.517479181,0.2165055275,0.001031831256,1
242,0.8000000119,0.0181499999,0,0.8002058864,0.1552401334,0.0007423984352,0,0.1552419066,0.0181499999,1.000273585,4,1.398871541,2.51757884,0.2171646357,0.001038556919,1
243,0.8000000119,0.01822500117,0,0.8002075553,0.1557077914,0.0007472019061,0,0.1557095796,0.01822500117,1.000273585,4,1.398905158,2.517678738,0.2178237736,0.001045282581,1
244,0.8000000119,0.01830000058,0,0.8002092838,0.1561754346,0.0007520052022,0,0.1561772525,0.01830000058,1.000273705,4,1.398938775,2.517778397,0.2184828818,0.001052008127,1
245,0.8000000119,0.01837499999,0,0.8002110124,0.1566430777,0.0007568085566,0,0.1566449106,0.01837499999,1.000273705,4,1.398972392,2.517878056,0.2191420048,0.001058733673,1
246,0.8000000119,0.01845000125,0,0.8002127409,0.1571107209,0.0007616120274,0,0.1571125686,0.01845000125,1.000273705,4,1.399006009,2.517977953,0.2198011279,0.001065459452,1
247,0.8000000119,0.01852500066,0,0.8002144694,0.1575261205,0.000766269688,0,0.1575279832,0.01852500066,1.000273705,4,1.399027586,2.518072128,0.2203858197,0.001071985811,1
248,0.8000000119,0.01860000007,0,0.800216198,0.1579385698,0.0007709191414,0,0.1579404473,0.01860000007,1.000273705,4,1.399048567,2.518165827,0.2209663242,0.001078500878,1
249,0.8000000119,0.01867500134,0,0.8002179265,0.1583510339,0.0007755687693,0,0.1583529264,0.01867500134,1.000273705,4,1.399069667,2.518259525,0.2215468287,0.001085016178,1
250,0.8000000119,0.01875000075,0,0.8002197146,0.1587634832,0.0007802182226,0,0.1587654054,0.01875000075,1.000273705,4,1.399090648,2.518353462,0.2221273333,0.001091531245,1
251,0.8000000119,0.01882500015,0,0.8002214432,0.1591759324,0.0007848677342,0,0.1591778696,0.01882500015,1.000273705,4,1.399111629,2.518447161,0.2227078229,0.001098046312,1
252,0.8000000119,0.01890000142,0,0.8002232313,0.1595883816,0.0007895173039,0,0.1595903337,0.01890000142,1.000273705,4,1.399132609,2.518541098,0.2232883424,0.001104561612,1
253,0.8000000119,0.01897500083,0,0.8002250195,0.1600008309,0.0007941668155,0,0.1600027978,0.01897500083,1.000273705,4,1.39915359,2.518634796,0.2238688469,0.001111076679,1
254,0.8000000119,0.01905000024,0,0.8002268076,0.1604132801,0.0007988162688,0,0.160415262,0.01905000024,1.000273705,4,1.399174571,2.518728733,0.2244493365,0.001117591746,1
255,0.8000000119,0.01912500151,0,0.8002285957,0.1608257443,0.0008034658968,0,0.1608277559,0.01912500151,1.000273705,4,1.399195552,2.518822432,0.225029856,0.001124107046,1
256,0.8000000119,0.01920000091,0,0.8002303839,0.1612381935,0.0008081153501,0,0.1612402201,0.01920000091,1.000273705,4,1.399216533,2.51891613,0.2256103456,0.001130622113,1
257,0.8000000119,0.01927500032,0,0.800232172,0.1616506428,0.0008127648616,0,0.1616526842,0.01927500032,1.000273705,4,1.399237514,2.519010067,0.2261908501,0.00113713718,1
258,0.8000000119,0.01935000159,0,0.8002340198,0.1620631069,0.0008174144314,0,0.1620651633,0.01935000159,1.000273705,4,1.399258494,2.519103765,0.2267713547,0.00114365248,1
259,0.8000000119,0.019425001,0,0.8002358079,0.1624755561,0.0008220639429,0,0.1624776423,0.019425001,1.000273705,4,1.399279475,2.519197702,0.2273518592,0.001150167547,1
260,0.8000000119,0.0195000004,0,0.8002376556,0.1628880054,0.0008267133962,0,0.1628901064,0.0195000004,1.000273705,4,1.399300456,2.519291401,0.2279323488,0.001156682731,1
261,0.8000000119,0.01957500167,0,0.8002394438,0.1633004695,0.0008313630242,0,0.1633025855,0.01957500167,1.000273705,4,1.399321437,2.519385338,0.2285128683,0.001163197914,1
262,0.8000000119,0.01965000108,0,0.8002412915,0.1637129188,0.0008360124775,0,0.1637150496,0.01965000108,1.000273705,4,1.399342418,2.519479036,0.2290933579,0.001169712981,1
263,0.8000000119,0.01972500049,0,0.8002431393,0.164125368,0.0008406619891,0,0.1641275138,0.01972500049,1.000273705,4,1.399363399,2.519572735,0.2296738625,0.001176228165,1
264,0.8000000119,0.01979999989,0,0.800244987,0.1645378172,0.0008453114424,0,0.1645399928,0.01979999989,1.000273705,4,1.399384379,2.519666672,0.2302543521,0.001182743232,1
265,0.8000000119,0.01987500116,0,0.8002468348,0.1649502665,0.0008499610703,0,0.164952457,0.01987500116,1.000273705,4,1.39940536,2.51976037,0.2308348715,0.001189258532,1
266,0.8000000119,0.01995000057,0,0.8002487421,0.1653627157,0.0008546105237,0,0.1653649211,0.01995000057,1.000273705,4,1.39942646,2.519854307,0.2314153761,0.001195773599,1
267,0.8000000119,0.02002499998,0,0.8002505898,0.165775165,0.0008592600352,0,0.1657773852,0.02002499998,1.000273705,4,1.399447441,2.519948006,0.2319958657,0.001202288666,1
268,0.8000000119,0.02010000125,0,0.8002524972,0.1661876291,0.000863909605,0,0.1661898792,0.02010000125,1.000273705,4,1.399468422,2.520041943,0.2325763851,0.001208803966,1
269,0.8000000119,0.02017500065,0,0.8002543449,0.1666000783,0.0008685591165,0,0.1666023433,0.02017500065,1.000273705,4,1.399489403,2.520135641,0.2331568748,0.001215319033,1
270,0.8000000119,0.02025000006,0,0.8002562523,0.1670125276,0.0008732085698,0,0.1670148075,0.02025000006,1.000273705,4,1.399510384,2.52022934,0.2337373793,0.0012218341,1
271,0.8000000119,0.02032500133,0,0.8002581596,0.1674043834,0.0008777479525,0,0.1674066782,0.02032500133,1.000273705,4,1.399528503,2.520320177,0.2342886776,0.001228199922,1
272,0.8000000119,0.02040000074,0,0.800260067,0.1677549928,0.0008820669027,0,0.1677573174,0.02040000074,1.000273705,4,1.39954102,2.520404577,0.2347815633,0.001234266441,1
273,0.8000000119,0.02047500014,0,0.8002619743,0.1681056023,0.0008863857947,0,0.1681079417,0.02047500014,1.000273705,4,1.399553537,2.520488977,0.235274449,0.001240333077,1
274,0.8000000119,0.02055000141,0,0.8002638817,0.1684562266,0.0008907048032,0,0.168458581,0.02055000141,1.000273705,4,1.399566054,2.520573378,0.2357673347,0.001246399828,1
275,0.8000000119,0.02062500082,0,0.8002658486,0.168806836,0.0008950237534,0,0.1688092053,0.02062500082,1.000273705,4,1.399578452,2.520657778,0.2362602204,0.001252466463,1
276,0.8000000119,0.02070000023,0,0.800267756,0.1691574603,0.0008993426454,0,0.1691598445,0.02070000023,1.000273705,4,1.399590969,2.520742416,0.2367531061,0.001258532982,1
277,0.8000000119,0.0207750015,0,0.8002697229,0.1695080698,0.0009036616539,0,0.1695104837,0.0207750015,1.000273705,4,1.399603486,2.520826817,0.2372459918,0.001264599734,1
278,0.8000000119,0.0208500009,0,0.8002716899,0.1698586941,0.0009079806041,0,0.169861123,0.0208500009,1.000273705,4,1.399616003,2.520911217,0.2377388775,0.001270666369,1
279,0.8000000119,0.02092500031,0,0.8002735972,0.1702093035,0.0009122994961,0,0.1702117473,0.02092500031,1.000273705,4,1.39962852,2.520995617,0.2382317483,0.001276733004,1
280,0.8000000119,0.02100000158,0,0.8002755642,0.1705599278,0.0009166185046,0,0.1705623865,0.02100000158,1.000273705,4,1.399641037,2.521080017,0.238724649,0.001282799756,1
281,0.8000000119,0.02107500099,0,0.8002775908,0.1709105372,0.0009209374548,0,0.1709130257,0.02107500099,1.000273705,4,1.399653554,2.521164417,0.2392175347,0.001288866275,1
282,0.8000000119,0.02115000039,0,0.8002795577,0.1712611467,0.0009252563468,0,0.1712636501,0.02115000039,1.000273705,4,1.399665952,2.521249056,0.2397104055,0.00129493291,1
283,0.8000000119,0.02122500166,0,0.8002815247,0.171611771,0.0009295753553,0,0.1716142893,0.02122500166,1.000273705,4,1.399678469,2.521333456,0.2402033061,0.001300999662,1
284,0.8000000119,0.02130000107,0,0.8002834916,0.1719623804,0.0009338943055,0,0.1719649136,0.02130000107,1.000273585,4,1.399690986,2.521417856,0.2406961918,0.001307066297,1
285,0.8000000119,0.02137500048,0,0.8002855182,0.1723130047,0.0009382131975,0,0.1723155528,0.02137500048,1.000273585,4,1.399703503,2.521502256,0.2411890626,0.001313132816,1
286,0.8000000119,0.02145000175,0,0.8002875447,0.1726636291,0.000942532206,0,0.172666207,0.02145000175,1.000273585,4,1.39971602,2.521586657,0.2416819632,0.001319199568,1
287,0.8000000119,0.02152500115,0,0.8002895117,0.1730142385,0.0009468511562,0,0.1730168313,0.02152500115,1.000273585,4,1.399728537,2.521671057,0.2421748489,0.001325266203,1
288,0.8000000119,0.02160000056,0,0.8002915382,0.1733648479,0.0009511700482,0,0.1733674556,0.02160000056,1.000273585,4,1.399741054,2.521755695,0.2426677197,0.001331332838,1
289,0.8000000119,0.02167499997,0,0.8002935648,0.1737154573,0.0009554889402,0,0.1737180799,0.02167499997,1.000273585,4,1.399753451,2.521840096,0.2431606054,0.001337399357,1
290,0.8000000119,0.02175000124,0,0.800295651,0.1740660816,0.0009598079487,0,0.174068734,0.02175000124,1.000273585,4,1.399765968,2.521924496,0.2436534911,0.001343466109,1
291,0.8000000119,0.02182500064,0,0.8002976775,0.174416706,0.0009641268989,0,0.1744193733,0.02182500064,1.000273585,4,1.399778485,2.522008896,0.2441463768,0.001349532744,1
292,0.8000000119,0.02190000005,0,0.8002997041,0.1747673154,0.0009684457909,0,0.1747699976,0.02190000005,1.000273585,4,1.399791002,2.522093296,0.2446392626,0.001355599379,1
293,0.8000000119,0.02197500132,0,0.8003017902,0.1751179397,0.0009727647994,0,0.1751206368,0.02197500132,1.000273585,4,1.399803519,2.522177696,0.2451321483,0.001361666131,1
294,0.8000000119,0.02205000073,0,0.8003038168,0.1754685491,0.0009770836914,0,0.175471276,0.02205000073,1.000273585,4,1.399816036,2.522262335,0.245625034,0.00136773265,1
295,0.8000000119,0.02212500013,0,0.800305903,0.1758191586,0.0009814026998,0,0.1758219004,0.02212500013,1.000273585,4,1.399828553,2.522346735,0.2461179197,0.001373799285,1
296,0.8000000119,0.0222000014,0,0.8003079891,0.1761697829,0.0009857217083,0,0.1761725396,0.0222000014,1.000273585,4,1.399840951,2.522431135,0.2466108054,0.001379866037,1
297,0.8000000119,0.02227500081,0,0.8003100753,0.1765203923,0.0009900406003,0,0.1765231639,0.02227500081,1.000273466,4,1.399853468,2.522515535,0.2471036911,0.001385932555,1
298,0.8000000119,0.02235000022,0,0.8003121614,0.1768532544,0.0009942223551,0,0.1768560559,0.02235000022,1.000273466,4,1.399864554,2.522596598,0.2475714982,0.001391803613,1
